id,task,day,employee,complexity,clarity,time,train
id9666,d,e,f,0.619,0.529,360.939,1
id9667,c,e,b,0.215,0.454,308.112,1
id9668,h,d,h,0.159,0.462,,0
id9669,f,e,d,0.261,0.559,,0
id9670,b,b,f,0.875,0.36,,0
id9671,f,e,c,0.678,0.496,246.676,1
id9672,c,c,d,0.455,0.548,,0
id9673,a,c,e,0.962,0.457,307.073,1
id9674,g,e,d,0.141,0.655,237.038,1
id9675,e,c,g,0.694,0.434,210.704,1
id9676,h,c,d,0.73,0.418,186.131,1
id9677,f,b,f,0.288,0.432,238.042,1
id9678,a,d,a,0.591,0.557,234.36,1
id9679,d,d,f,0.893,0.363,,0
id9680,c,b,a,0.491,0.537,,0
id9681,g,d,a,0.583,0.437,308.817,1
id9682,a,d,f,0.29,0.455,223.603,1
id9683,b,c,f,0.267,0.534,,0
id9684,g,b,g,0.779,0.378,,0
id9685,d,e,j,0.478,0.31,,0
id9686,a,c,a,0.392,0.381,289.375,1
id9687,e,b,c,0.637,0.456,,0
id9688,d,a,e,0.973,0.301,228.407,1
id9689,f,e,h,0.156,0.414,196.542,1
id9690,h,a,d,0.453,0.505,,0
id9691,d,b,h,0.363,0.594,210.97,1
id9692,e,b,g,0.797,0.478,,0
id9693,f,b,j,0.485,0.606,368.887,1
id9694,a,e,b,0.846,0.511,337.457,1
id9695,e,c,c,0.433,0.238,182.555,1
id9696,e,c,i,0.694,0.462,145.14,1
id9697,e,d,e,0.75,0.322,,0
id9698,b,a,e,0.421,0.358,,0
id9699,c,a,f,0.144,0.679,,0
id9700,b,a,c,0.128,0.512,,0
id9701,g,c,a,0.593,0.563,382.218,1
id9702,g,c,g,0.385,0.505,247.951,1
id9703,f,a,i,0.691,0.485,311.204,1
id9704,a,d,b,0.622,0.474,226.45,1
id9705,b,c,i,0.837,0.363,230.66,1
id9706,f,e,h,0.953,0.373,342.373,1
id9707,h,b,e,0.481,0.631,196.134,1
id9708,a,b,f,0.614,0.336,247.31,1
id9709,a,d,h,0.44,0.538,,0
id9710,h,e,j,0.383,0.498,,0
id9711,h,a,a,0.595,0.563,326.8,1
id9712,g,a,h,0.217,0.923,254.713,1
id9713,h,b,a,0.109,0.543,,0
id9714,e,b,i,0.657,0.565,,0
id9715,a,c,d,0.484,0.678,,0
id9716,h,b,a,0.435,0.531,,0
id9717,h,c,d,0.231,0.509,,0
id9718,d,b,e,0.316,0.622,235.591,1
id9719,d,d,e,0.668,0.437,256.244,1
id9720,d,e,c,0.915,0.386,326.04,1
id9721,h,e,f,0.353,0.397,246.007,1
id9722,h,a,i,0.023,0.467,,0
id9723,c,a,j,0.266,0.598,203.449,1
id9724,d,b,h,0.277,0.643,150.11,1
id9725,a,a,b,0.413,0.443,,0
id9726,g,c,j,0.529,0.587,408.381,1
id9727,e,b,b,0.421,0.513,,0
id9728,a,e,a,0.308,0.548,237.591,1
id9729,g,c,g,0.475,0.598,,0
id9730,a,c,b,0.572,0.332,,0
id9731,c,b,c,0.716,0.269,,0
id9732,a,e,j,0.845,0.398,271.671,1
id9733,e,a,h,0.273,0.42,225.634,1
id9734,h,e,d,0.221,0.741,342.67,1
id9735,g,d,d,0.429,0.524,,0
id9736,d,b,d,0.505,0.484,,0
id9737,b,c,i,0.216,0.463,279.299,1
id9738,b,c,f,0.257,0.389,,0
id9739,a,e,j,0.643,0.593,204.539,1
id9740,c,d,c,0.277,0.736,247.566,1
id9741,f,b,d,0.842,0.416,239.564,1
id9742,h,b,d,0.131,0.542,,0
id9743,e,d,e,0.364,0.243,114.627,1
id9744,d,d,f,0.801,0.379,,0
id9745,g,b,h,0.781,0.626,341.81,1
id9746,g,c,g,0.865,0.357,,0
id9747,h,a,i,0.193,0.686,,0
id9748,a,c,e,0.978,0.338,,0
id9749,b,b,j,0.34,0.383,,0
id9750,e,d,g,0.889,0.358,292.682,1
id9751,h,a,h,0.5,0.542,210.518,1
id9752,b,c,c,0.799,0.436,473.765,1
id9753,a,c,h,0.25,0.625,258.223,1
id9754,f,e,i,0.183,0.614,,0
id9755,b,b,j,0.284,0.458,209.249,1
id9756,e,a,g,0.323,0.808,183.809,1
id9757,a,d,a,0.949,0.702,,0
id9758,f,a,f,0.486,0.673,216.735,1
id9759,d,b,j,0.872,0.439,,0
id9760,h,c,f,0.131,0.696,207.3,1
id9761,h,e,f,0.039,0.608,294.884,1
id9762,h,b,e,0.223,0.485,199.151,1
id9763,c,c,f,0.331,0.547,189.79,1
id9764,a,d,h,0.548,0.621,192.978,1
id9765,b,c,d,0.524,0.419,336.158,1
id9766,f,d,i,0.825,0.337,,0
id9767,d,b,i,0.342,0.685,,0
id9768,f,a,e,0.364,0.513,,0
id9769,a,d,g,0.333,0.657,,0
id9770,h,e,e,0.029,0.6,141.138,1
id9771,c,c,b,0.184,0.345,,0
id9772,f,b,e,0.579,0.401,,0
id9773,e,a,a,0.287,0.658,167.9,1
id9774,c,d,j,0.448,0.451,267.919,1
id9775,e,a,c,0.642,0.598,,0
id9776,e,c,c,0.444,0.569,,0
id9777,h,d,a,0.373,0.589,273.746,1
id9778,f,d,d,0.171,0.556,128.57,1
id9779,g,c,f,0.481,0.361,,0
id9780,g,a,j,0.633,0.354,,0
id9781,e,d,i,0.66,0.487,,0
id9782,h,c,g,0.414,0.456,,0
id9783,c,d,d,0.501,0.393,160.004,1
id9784,b,d,f,0.456,0.595,324.193,1
id9785,e,a,b,0.135,0.826,,0
id9786,f,b,c,0.591,0.35,,0
id9787,f,a,j,0.754,0.378,,0
id9788,g,a,b,0.572,0.46,,0
id9789,a,d,b,0.501,0.717,,0
id9790,a,d,e,0.576,0.412,204.624,1
id9791,f,d,a,0.883,0.283,,0
id9792,f,d,h,0.168,0.466,128.479,1
id9793,d,b,f,0.622,0.505,334.438,1
id9794,f,e,e,0.146,0.634,229.431,1
id9795,b,a,j,0.529,0.435,223.655,1
id9796,c,a,f,0.335,0.562,191.605,1
id9797,h,b,b,0.784,0.547,,0
id9798,b,c,d,0.47,0.586,,0
id9799,h,a,j,0.373,0.489,212.784,1
id9800,d,c,g,0.778,0.439,239.871,1
id9801,b,a,g,0.73,0.299,283.836,1
id9802,f,e,i,0.299,0.567,,0
id9803,b,a,j,0.595,0.445,,0
id9804,b,b,g,0.681,0.477,,0
id9805,e,a,b,0.591,0.534,,0
id9806,b,b,f,0.175,0.497,,0
id9807,h,a,i,0.256,0.53,234.585,1
id9808,h,b,i,0.403,0.403,,0
id9809,b,c,f,0.582,0.589,405.084,1
id9810,d,a,f,0.535,0.255,472.791,1
id9811,f,b,j,0.06,0.472,,0
id9812,g,b,i,0.489,0.447,,0
id9813,b,e,a,0.182,0.569,,0
id9814,h,b,a,0.257,0.532,,0
id9815,c,c,e,0.748,0.55,,0
id9816,f,e,c,0.735,0.511,236.141,1
id9817,e,a,j,0.727,0.457,236.15,1
id9818,f,e,a,0.601,0.594,297.867,1
id9819,b,d,h,0.628,0.516,,0
id9820,a,e,e,0.471,0.411,177.275,1
id9821,f,a,a,0.584,0.655,320.233,1
id9822,f,a,d,0.378,0.417,197.19,1
id9823,b,b,h,0.758,0.408,381.705,1
id9824,h,b,g,0.259,0.553,,0
id9825,b,b,g,0.326,0.522,260.987,1
id9826,c,d,j,0.181,0.758,209.855,1
id9827,g,e,a,0.458,0.491,336.015,1
id9828,c,c,e,0.221,0.433,155.886,1
id9829,g,c,b,0.869,0.478,,0
id9830,e,a,a,0.347,0.505,,0
id9831,g,b,g,0.785,0.528,,0
id9832,h,a,h,0.266,0.318,,0
id9833,a,b,e,0.336,0.646,308.741,1
id9834,f,e,a,0.393,0.546,,0
id9835,h,b,g,0.12,0.677,197.682,1
id9836,a,e,j,0.815,0.513,,0
id9837,a,e,c,0.127,0.557,285.445,1
id9838,e,d,h,0.687,0.527,268.593,1
id9839,a,e,c,0.593,0.416,,0
id9840,a,b,h,0.171,0.507,184.448,1
id9841,c,d,g,0.499,0.445,264.795,1
id9842,b,a,a,0.569,0.376,286.937,1
id9843,a,b,c,0.431,0.522,330.562,1
id9844,b,c,d,0.494,0.574,180.863,1
id9845,g,c,g,0.8,0.223,342.576,1
id9846,h,d,j,0.487,0.527,271.601,1
id9847,b,b,h,0.469,0.354,,0
id9848,d,b,g,0.644,0.666,,0
id9849,h,c,c,0.168,0.686,,0
id9850,b,c,a,0.631,0.515,340.378,1
id9851,d,a,i,0.543,0.661,285.851,1
id9852,f,c,e,0.288,0.561,165.09,1
id9853,a,b,d,0.864,0.487,273.344,1
id9854,b,b,b,0.368,0.504,310.112,1
id9855,b,c,g,0.548,0.315,413.705,1
id9856,e,c,b,0.599,0.698,231.622,1
id9857,b,d,c,0.125,0.612,,0
id9858,f,d,h,0.862,0.299,,0
id9859,d,b,j,0.399,0.552,258.291,1
id9860,h,b,j,0.25,0.45,,0
id9861,c,b,c,0.254,0.751,,0
id9862,e,b,h,0.708,0.339,267.414,1
id9863,f,c,f,0.183,0.601,,0
id9864,a,a,d,0.68,0.341,,0
id9865,f,a,h,0.773,0.355,201.076,1
id9866,h,d,g,0.04,0.484,180.711,1
id9867,g,b,b,0.243,0.658,,0
id9868,a,a,b,0.82,0.237,293.993,1
id9869,g,c,a,0.574,0.393,480.747,1
id9870,f,c,h,0.943,0.43,316.77,1
id9871,a,a,h,0.492,0.471,277.662,1
id9872,g,e,f,0.14,0.537,,0
id9873,f,d,j,0.947,0.475,,0
id9874,c,c,j,0.04,0.747,101.838,1
id9875,h,e,g,0.578,0.431,207.938,1
id9876,c,a,j,0.437,0.739,201.121,1
id9877,a,a,c,0.544,0.548,,0
id9878,f,c,g,0.607,0.401,166.598,1
id9879,f,a,b,0.767,0.366,,0
id9880,b,d,g,0.876,0.401,,0
id9881,g,b,b,0.055,0.452,225.011,1
id9882,g,d,f,0.348,0.56,,0
id9883,g,a,h,0.897,0.275,,0
id9884,f,d,d,0.682,0.561,,0
id9885,c,c,g,0.232,0.577,,0
id9886,b,c,h,0.475,0.416,,0
id9887,d,d,d,0.749,0.466,,0
id9888,d,e,b,0.364,0.61,344.716,1
id9889,h,d,c,0.322,0.167,,0
id9890,d,a,a,0.764,0.396,,0
id9891,b,a,a,0.41,0.619,352.722,1
id9892,d,a,h,0.778,0.442,184.584,1
id9893,e,d,c,0.579,0.443,,0
id9894,f,c,b,0.436,0.486,267.866,1
id9895,f,d,a,0.768,0.524,289.448,1
id9896,f,c,a,0.944,0.33,314.979,1
id9897,c,a,g,0.446,0.561,158.192,1
id9898,g,b,i,0.086,0.632,168.514,1
id9899,g,a,a,0.483,0.346,,0
id9900,g,b,f,0.374,0.601,,0
id9901,d,b,b,0.978,0.253,256.338,1
id9902,g,b,f,0.476,0.465,258.454,1
id9903,g,c,f,0.835,0.542,319.253,1
id9904,f,d,f,0.262,0.541,182.525,1
id9905,c,d,d,0.286,0.747,163.813,1
id9906,g,b,j,0.441,0.501,240.357,1
id9907,e,e,c,0.483,0.428,,0
id9908,c,b,d,0.646,0.406,,0
id9909,h,d,f,0.389,0.604,,0
id9910,c,d,e,0.114,0.507,145.253,1
id9911,f,c,j,0.804,0.492,202.176,1
id9912,c,b,a,0.108,0.622,,0
id9913,b,a,h,0.066,0.584,,0
id9914,e,d,f,0.186,0.47,171.214,1
id9915,f,e,e,0.727,0.426,,0
id9916,f,c,j,0.844,0.378,337.987,1
id9917,g,a,d,0.556,0.46,279.615,1
id9918,d,d,a,0.803,0.398,,0
id9919,d,a,g,0.935,0.304,,0
id9920,h,d,e,0.426,0.628,,0
id9921,a,d,c,0.762,0.732,330.637,1
id9922,d,c,j,0.55,0.479,344.124,1
id9923,a,d,c,0.654,0.532,259.674,1
id9924,a,e,f,0.855,0.316,,0
id9925,g,b,d,0.11,0.52,,0
id9926,g,c,d,0.2,0.595,181.692,1
id9927,b,b,g,0.41,0.641,,0
id9928,h,b,f,0.634,0.541,,0
id9929,f,b,b,0.774,0.408,170.965,1
id9930,d,b,h,0.419,0.419,,0
id9931,b,a,d,0.421,0.392,,0
id9932,c,e,b,0.321,0.6,,0
id9933,d,a,a,0.773,0.324,,0
id9934,d,c,e,0.894,0.452,,0
id9935,d,a,g,0.983,0.415,349.892,1
id9936,c,d,i,0.269,0.469,157.008,1
id9937,h,a,g,0.283,0.315,,0
id9938,h,c,d,0.673,0.45,245.433,1
id9939,e,c,e,0.347,0.393,187.814,1
id9940,e,a,f,0.787,0.457,,0
id9941,h,e,a,0.027,0.575,410.473,1
id9942,c,e,e,0.336,0.595,128.093,1
id9943,b,d,j,0.453,0.507,,0
id9944,g,d,i,0.35,0.454,,0
id9945,b,b,g,0.692,0.678,276.165,1
id9946,c,c,d,0.057,0.782,79.994,1
id9947,g,a,e,0.4,0.521,175.296,1
id9948,e,e,j,0.389,0.342,,0
id9949,b,d,e,0.363,0.646,,0
id9950,f,b,f,0.807,0.145,,0
id9951,b,c,j,0.728,0.385,353.952,1
id9952,d,d,c,0.892,0.355,,0
id9953,e,e,e,0.631,0.502,129.21,1
id9954,g,a,f,0.584,0.47,,0
id9955,f,a,b,0.819,0.351,,0
id9956,c,e,a,0.218,0.624,132.871,1
id9957,b,b,b,0.717,0.324,248.841,1
id9958,c,d,a,0.473,0.616,202.215,1
id9959,f,d,a,0.411,0.633,,0
id9960,h,b,e,0.299,0.352,,0
id9961,f,e,a,0.771,0.459,252.895,1
id9962,h,a,g,0.08,0.694,,0
id9963,b,e,i,0.348,0.624,,0
id9964,c,e,i,0.05,0.47,171.907,1
id9965,c,b,g,0.235,0.566,236.064,1
id9966,a,c,j,0.61,0.619,,0
id9967,g,c,h,0.192,0.488,332.824,1
id9968,f,b,f,0.232,0.729,,0
id9969,b,c,h,0.326,0.449,,0
id9970,a,c,f,0.978,0.516,338.895,1
id9971,h,b,d,0.299,0.585,,0
id9972,a,e,i,0.651,0.426,318.731,1
id9973,e,c,h,0.386,0.692,179.06,1
id9974,b,e,j,0.628,0.408,,0
id9975,a,c,c,0.02,0.521,,0
id9976,d,a,b,0.613,0.456,,0
id9977,g,c,a,0.805,0.324,,0
id9978,a,e,d,0.608,0.477,,0
id9979,e,e,i,0.641,0.26,,0
id9980,b,d,c,0.371,0.435,,0
id9981,d,c,a,0.771,0.516,,0
id9982,d,e,f,0.727,0.387,305.326,1
id9983,a,e,g,0.955,0.258,266.832,1
id9984,f,d,f,0.349,0.504,,0
id9985,f,d,c,0.418,0.505,,0
id9986,c,b,d,0.391,0.451,231.398,1
id9987,h,d,i,0.269,0.598,,0
id9988,h,e,c,0.197,0.703,354.55,1
id9989,g,a,d,0.637,0.431,,0
id9990,a,c,i,0.836,0.279,,0
id9991,c,a,d,0.329,0.46,,0
id9992,a,b,h,0.693,0.534,272.351,1
id9993,d,c,g,0.938,0.471,353.211,1
id9994,b,a,j,0.914,0.414,223.275,1
id9995,h,a,e,0.416,0.507,257.368,1
id9996,h,c,f,0.401,0.549,,0
id9997,b,c,c,0.308,0.557,,0
id9998,c,e,h,0.206,0.589,,0
id9999,h,e,j,0.684,0.364,215.699,1
id10000,a,c,h,0.746,0.428,265.277,1
id10001,a,a,j,0.979,0.496,,0
id10002,a,d,g,0.759,0.586,225.736,1
id10003,b,a,h,0.409,0.438,,0
id10004,d,d,f,0.267,0.46,,0
id10005,h,a,c,0.64,0.393,,0
id10006,c,b,g,0.559,0.529,,0
id10007,g,d,j,0.727,0.544,350.685,1
id10008,d,b,b,0.861,0.319,316.001,1
id10009,d,d,e,0.32,0.581,209.742,1
id10010,f,d,b,0.759,0.429,,0
id10011,a,c,h,0.736,0.437,372.169,1
id10012,e,c,h,0.465,0.543,164.284,1
id10013,a,d,c,0.782,0.464,,0
id10014,f,e,c,0.583,0.618,223.165,1
id10015,f,a,a,0.788,0.481,,0
id10016,h,e,f,0.391,0.548,,0
id10017,d,c,c,0.978,0.259,226.007,1
id10018,e,a,f,0.761,0.409,,0
id10019,b,b,i,0.759,0.462,,0
id10020,a,d,c,0.919,0.489,,0
id10021,b,d,j,0.495,0.511,189.873,1
id10022,c,c,f,0.407,0.458,133.512,1
id10023,b,d,f,0.106,0.542,,0
id10024,e,b,h,0.551,0.474,,0
id10025,h,e,h,0.302,0.429,,0
id10026,d,e,j,0.704,0.479,193.356,1
id10027,c,a,c,0.607,0.361,,0
id10028,e,d,e,0.339,0.486,108.054,1
id10029,f,b,d,0.772,0.339,207.165,1
id10030,a,c,j,0.913,0.392,340.612,1
id10031,g,a,i,0.429,0.684,,0
id10032,b,e,j,0.542,0.548,191.277,1
id10033,e,d,d,0.53,0.473,178.872,1
id10034,e,d,e,0.69,0.535,151.394,1
id10035,g,e,a,0.582,0.47,315.885,1
id10036,b,d,j,0.265,0.549,,0
id10037,h,d,i,0.232,0.725,,0
id10038,g,c,e,0.441,0.47,275.457,1
id10039,b,d,b,0.184,0.409,228.078,1
id10040,a,e,f,0.811,0.473,283.31,1
id10041,e,d,b,0.515,0.551,140.824,1
id10042,b,b,c,0.74,0.486,343.687,1
id10043,a,d,c,0.976,0.377,,0
id10044,a,c,i,0.181,0.535,,0
id10045,d,c,g,0.502,0.486,,0
id10046,b,e,i,0.24,0.726,,0
id10047,a,d,d,0.677,0.471,374.965,1
id10048,e,b,f,0.868,0.51,348.021,1
id10049,e,a,f,0.27,0.402,,0
id10050,f,b,j,0.978,0.395,259.951,1
id10051,f,b,i,0.691,0.733,322.597,1
id10052,e,c,f,0.612,0.496,130.141,1
id10053,b,e,j,0.547,0.456,,0
id10054,e,d,h,0.357,0.454,245.136,1
id10055,h,c,f,0.123,0.546,268.101,1
id10056,e,c,h,0.462,0.507,289.379,1
id10057,e,a,d,0.215,0.445,116.356,1
id10058,e,e,g,0.699,0.393,289.486,1
id10059,c,b,j,0.514,0.48,241.892,1
id10060,f,e,d,0.283,0.368,232.756,1
id10061,f,d,e,0.586,0.506,,0
id10062,h,b,j,0.404,0.625,,0
id10063,h,a,i,0.291,0.654,,0
id10064,b,d,c,0.288,0.574,,0
id10065,a,c,f,0.93,0.658,,0
id10066,h,c,h,0.157,0.546,,0
id10067,d,d,f,0.853,0.339,431.277,1
id10068,c,a,e,0.109,0.696,,0
id10069,h,b,g,0.559,0.541,,0
id10070,b,b,i,0.115,0.579,303.205,1
id10071,h,d,f,0.095,0.364,214.993,1
id10072,h,b,e,0.153,0.487,141.407,1
id10073,f,a,f,0.907,0.352,,0
id10074,g,d,e,0.07,0.46,172.952,1
id10075,f,e,b,0.626,0.36,297.093,1
id10076,e,c,h,0.446,0.346,,0
id10077,d,e,f,0.768,0.498,306.85,1
id10078,d,c,c,0.782,0.38,,0
id10079,b,a,i,0.731,0.507,,0
id10080,f,d,c,0.56,0.342,,0
id10081,g,d,e,0.178,0.472,143.756,1
id10082,b,b,c,0.55,0.36,,0
id10083,c,c,g,0.535,0.544,169.639,1
id10084,f,a,a,0.469,0.51,269.621,1
id10085,c,d,i,0.497,0.324,159.604,1
id10086,a,c,b,0.842,0.297,,0
id10087,e,d,h,0.736,0.37,,0
id10088,a,b,a,0.65,0.374,401.127,1
id10089,a,a,b,0.427,0.633,216.695,1
id10090,d,e,j,0.773,0.488,,0
id10091,e,a,a,0.592,0.325,260.838,1
id10092,h,c,j,0.1,0.472,,0
id10093,h,a,i,0.334,0.724,233.316,1
id10094,a,c,e,0.549,0.443,,0
id10095,f,e,i,0.605,0.277,188.487,1
id10096,h,d,j,0.435,0.357,289.897,1
id10097,c,b,c,0.266,0.56,,0
id10098,a,b,f,0.913,0.402,340.585,1
id10099,f,a,f,0.935,0.51,,0
id10100,b,a,e,0.587,0.405,240.395,1
id10101,c,d,i,0.082,0.692,,0
id10102,e,d,f,0.894,0.36,314.432,1
id10103,f,c,j,0.805,0.401,292.086,1
id10104,d,b,i,0.86,0.503,,0
id10105,g,d,j,0.742,0.556,286.879,1
id10106,h,d,e,0.377,0.334,233.55,1
id10107,c,d,g,0.125,0.694,218.994,1
id10108,g,b,i,0.151,0.563,,0
id10109,a,a,h,0.486,0.342,260.777,1
id10110,a,c,e,0.957,0.366,,0
id10111,e,e,e,0.757,0.494,147.566,1
id10112,f,d,c,0.797,0.559,223.125,1
id10113,f,c,c,0.285,0.632,,0
id10114,h,b,g,0.181,0.511,,0
id10115,a,b,d,0.947,0.416,338.11,1
id10116,g,b,c,0.438,0.488,377.086,1
id10117,f,c,e,0.627,0.538,,0
id10118,e,b,c,0.647,0.317,229.831,1
id10119,h,b,a,0.339,0.477,403.121,1
id10120,c,c,b,0.192,0.549,,0
id10121,a,b,d,0.177,0.512,,0
id10122,b,a,i,0.361,0.61,,0
id10123,g,e,i,0.512,0.379,,0
id10124,g,b,f,0.185,0.621,211.36,1
id10125,b,d,g,0.483,0.481,270.531,1
id10126,a,e,f,0.393,0.715,204.81,1
id10127,f,d,c,0.74,0.525,,0
id10128,d,c,a,0.596,0.368,229.503,1
id10129,d,d,e,0.747,0.273,,0
id10130,a,e,c,0.957,0.356,,0
id10131,g,e,b,0.727,0.382,373.932,1
id10132,d,a,i,0.981,0.23,,0
id10133,d,e,j,0.587,0.416,281.247,1
id10134,b,e,j,0.555,0.317,,0
id10135,f,a,i,0.407,0.353,,0
id10136,d,c,g,0.611,0.82,,0
id10137,c,c,e,0.495,0.366,,0
id10138,a,d,a,0.607,0.497,,0
id10139,b,c,g,0.201,0.722,,0
id10140,h,b,j,0.37,0.799,,0
id10141,a,a,d,0.397,0.507,219.474,1
id10142,b,d,e,0.428,0.375,,0
id10143,e,a,c,0.428,0.716,261.428,1
id10144,e,d,d,0.694,0.451,162.84,1
id10145,e,a,h,0.237,0.542,157.977,1
id10146,g,b,e,0.617,0.362,232.124,1
id10147,b,e,d,0.446,0.451,291.235,1
id10148,g,a,g,0.615,0.516,305.307,1
id10149,a,e,g,0.866,0.597,381.259,1
id10150,a,e,b,0.386,0.458,,0
id10151,d,a,i,0.517,0.539,227.454,1
id10152,a,c,c,0.35,0.426,254.881,1
id10153,b,d,d,0.324,0.376,304.789,1
id10154,e,a,i,0.501,0.583,207.638,1
id10155,f,a,g,0.488,0.695,,0
id10156,a,a,j,0.732,0.511,,0
id10157,h,e,f,0.349,0.673,367.543,1
id10158,a,a,i,0.621,0.473,451.72,1
id10159,h,d,a,0.211,0.68,222.16,1
id10160,c,c,b,0.491,0.528,192.172,1
id10161,d,a,g,0.944,0.357,244.698,1
id10162,a,b,h,0.786,0.394,,0
id10163,c,d,h,0.247,0.576,172.225,1
id10164,c,b,j,0.189,0.562,,0
id10165,b,a,c,0.649,0.725,515.797,1
id10166,f,a,d,0.756,0.391,,0
id10167,e,e,b,0.695,0.382,,0
id10168,g,d,j,0.197,0.627,264.772,1
id10169,g,a,e,0.736,0.443,213.46,1
id10170,h,e,d,0.35,0.528,265.616,1
id10171,d,c,d,0.535,0.451,,0
id10172,f,b,h,0.808,0.652,,0
id10173,g,c,c,0.483,0.62,347.022,1
id10174,c,a,i,0.074,0.53,111.595,1
id10175,a,b,c,0.734,0.319,,0
id10176,b,e,c,0.441,0.365,299.548,1
id10177,d,a,b,0.931,0.515,280.147,1
id10178,b,e,d,0.527,0.337,,0
id10179,g,b,g,0.819,0.475,,0
id10180,h,c,a,0.144,0.338,,0
id10181,c,a,e,0.271,0.607,139.525,1
id10182,c,c,c,0.175,0.572,,0
id10183,h,e,i,0.186,0.625,,0
id10184,c,a,a,0.339,0.365,209.394,1
id10185,g,c,a,0.581,0.445,,0
id10186,a,a,e,0.56,0.515,178.121,1
id10187,b,c,g,0.801,0.455,324.654,1
id10188,c,c,i,0.825,0.383,203.49,1
id10189,b,c,c,0.387,0.537,,0
id10190,f,d,e,0.186,0.725,,0
id10191,c,c,b,0.772,0.443,,0
id10192,d,e,h,0.977,0.254,270.553,1
id10193,b,e,g,0.533,0.493,262.915,1
id10194,f,e,e,0.817,0.176,,0
id10195,c,c,g,0.199,0.431,265.757,1
id10196,g,a,i,0.353,0.666,,0
id10197,a,c,i,0.593,0.609,,0
id10198,d,b,c,0.837,0.344,297.576,1
id10199,c,e,d,0.567,0.469,,0
id10200,e,c,j,0.382,0.389,233.645,1
id10201,f,a,g,0.299,0.678,,0
id10202,b,b,b,0.962,0.464,,0
id10203,e,d,f,0.218,0.622,,0
id10204,c,e,a,0.191,0.731,195.369,1
id10205,e,b,a,0.344,0.517,,0
id10206,e,d,g,0.553,0.316,,0
id10207,e,d,j,0.869,0.418,265.349,1
id10208,e,e,e,0.57,0.408,,0
id10209,h,c,e,0.411,0.64,164.508,1
id10210,c,b,h,0.377,0.473,,0
id10211,h,b,e,0.324,0.487,,0
id10212,d,d,b,0.902,0.293,283.678,1
id10213,f,b,j,0.298,0.574,234.635,1
id10214,f,b,j,0.595,0.5,200.114,1
id10215,f,a,f,0.706,0.349,268.994,1
id10216,g,a,f,0.805,0.405,,0
id10217,g,d,c,0.284,0.492,168.268,1
id10218,c,a,c,0.386,0.475,201.649,1
id10219,c,c,g,0.357,0.447,171.636,1
id10220,f,e,h,0.336,0.691,193.842,1
id10221,h,e,f,0.5,0.365,,0
id10222,h,b,d,0.203,0.575,225.494,1
id10223,g,e,d,0.814,0.385,284.915,1
id10224,f,a,c,0.973,0.166,,0
id10225,g,d,j,0.45,0.607,,0
id10226,c,e,i,0.28,0.654,186.584,1
id10227,a,b,e,0.728,0.412,280.761,1
id10228,b,b,e,0.233,0.476,,0
id10229,a,b,e,0.414,0.544,,0
id10230,a,c,d,0.693,0.611,270.059,1
id10231,g,c,h,0.226,0.705,151.7,1
id10232,e,d,a,0.751,0.477,378.25,1
id10233,b,a,h,0.383,0.43,,0
id10234,f,d,b,0.291,0.749,,0
id10235,c,a,h,0.181,0.465,175.911,1
id10236,h,d,c,0.592,0.405,,0
id10237,g,d,e,0.331,0.503,362.478,1
id10238,b,a,e,0.463,0.365,260.862,1
id10239,a,b,f,0.532,0.526,,0
id10240,h,e,c,0.296,0.531,219.331,1
id10241,f,c,a,0.611,0.471,,0
id10242,c,c,j,0.487,0.552,336.144,1
id10243,b,a,g,0.592,0.572,341.564,1
id10244,d,e,e,0.385,0.55,326.31,1
id10245,b,b,g,0.489,0.67,,0
id10246,b,a,i,0.329,0.715,271.45,1
id10247,b,d,b,0.665,0.424,,0
id10248,a,c,b,0.524,0.479,,0
id10249,c,b,g,0.64,0.389,,0
id10250,g,b,a,0.36,0.55,303.158,1
id10251,e,d,h,0.083,0.463,,0
id10252,a,a,e,0.641,0.314,368.538,1
id10253,g,b,f,0.323,0.487,,0
id10254,a,d,h,0.765,0.414,,0
id10255,h,b,j,0.305,0.607,254.962,1
id10256,d,d,a,0.932,0.51,201.201,1
id10257,a,c,d,0.993,0.254,,0
id10258,e,e,g,0.506,0.771,285.745,1
id10259,h,d,i,0.371,0.528,,0
id10260,c,e,g,0.226,0.423,,0
id10261,g,e,h,0.536,0.65,357.61,1
id10262,e,c,a,0.225,0.629,,0
id10263,a,c,h,0.938,0.517,292.613,1
id10264,h,b,f,0.319,0.458,311.023,1
id10265,c,a,a,0.493,0.508,238.263,1
id10266,e,c,c,0.935,0.41,,0
id10267,h,e,c,0.516,0.522,,0
id10268,b,d,j,0.572,0.395,224.622,1
id10269,e,b,c,0.384,0.485,233.521,1
id10270,b,c,g,0.183,0.552,,0
id10271,b,b,b,0.575,0.47,,0
id10272,b,e,g,0.13,0.543,272.28,1
id10273,b,d,d,0.213,0.409,,0
id10274,h,a,e,0.255,0.319,210.678,1
id10275,a,b,a,0.802,0.472,265.945,1
id10276,h,a,g,0.283,0.513,,0
id10277,h,a,i,0.128,0.541,,0
id10278,f,e,e,0.86,0.455,,0
id10279,b,b,f,0.541,0.648,,0
id10280,a,e,c,0.305,0.692,,0
id10281,e,b,e,0.525,0.492,208.647,1
id10282,c,c,h,0.101,0.598,193.271,1
id10283,f,a,h,0.297,0.459,260.646,1
id10284,e,c,e,0.313,0.523,,0
